City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
485,Quelimane,MZ,2021-10-30 14:37:06,-17.8786,36.8883,82.35,42,0,13.8,clear sky,0,0
486,Cap-Aux-Meules,CA,2021-10-30 14:42:05,47.3821,-61.8597,53.65,82,1,8.05,clear sky,0,0
487,Tautira,PF,2021-10-30 14:42:05,-17.7333,-149.15,75.22,77,26,15.5,light rain,0,0
488,Sakaiminato,JP,2021-10-30 14:42:05,35.55,133.2333,57.18,88,75,2.3,broken clouds,0,0
489,Panindicuaro,MX,2021-10-30 14:42:05,19.9667,-101.7667,62.46,71,97,1.72,overcast clouds,0,0
490,Chateaubelair,VC,2021-10-30 14:42:05,13.2833,-61.25,84.81,70,40,9.22,scattered clouds,0,0
491,Goure,NE,2021-10-30 14:42:05,13.9835,10.2704,98.02,9,92,11.7,overcast clouds,0,0
492,Tanda,IN,2021-10-30 14:42:05,26.55,82.65,72.45,60,0,5.68,clear sky,0,0
493,Yinchuan,CN,2021-10-30 14:42:06,38.4681,106.2731,48.34,31,0,7.52,clear sky,0,0
494,Pochutla,MX,2021-10-30 14:42:06,15.7432,-96.4661,79.83,74,100,4.59,overcast clouds,0,0
495,Galeana,MX,2021-10-30 14:42:06,24.8333,-100.0667,61.07,39,0,2.39,clear sky,0,0
496,Balkanabat,TM,2021-10-30 14:42:06,39.5108,54.3671,59.76,47,93,4.05,overcast clouds,0,0
497,Makkaveyevo,RU,2021-10-30 14:42:06,51.7533,113.9454,14.72,48,15,2.19,few clouds,0,0
498,Chebenki,RU,2021-10-30 14:42:06,51.9337,55.7077,44.35,67,91,13.02,light rain,0,0
499,Lasa,IT,2021-10-30 14:42:06,46.6166,10.7002,49.91,61,100,5.66,overcast clouds,0,0
500,Mocuba,MZ,2021-10-30 14:36:52,-16.8392,36.9856,86.88,35,2,12.86,clear sky,0,0
501,Prieska,ZA,2021-10-30 14:42:06,-29.6641,22.7474,78.48,19,0,6.38,clear sky,0,0
502,San Carlos De Bariloche,AR,2021-10-30 14:40:36,-41.1456,-71.3082,51.31,39,38,10.42,scattered clouds,0,0
503,Mareeba,AU,2021-10-30 14:42:07,-17.0,145.4333,70.52,95,25,1.7,scattered clouds,0,0
504,Port-Cartier,CA,2021-10-30 14:42:07,50.0334,-66.8654,45.75,40,74,2.48,broken clouds,0,0
505,Rapid Valley,US,2021-10-30 14:42:07,44.0625,-103.1463,52.65,62,1,1.99,clear sky,0,0
506,Natal,BR,2021-10-30 14:34:39,-5.795,-35.2094,88.45,55,40,18.41,scattered clouds,0,0
507,Kyrylivka,UA,2021-10-30 14:42:07,46.3759,35.3675,51.06,75,0,17.07,clear sky,0,0
508,Rudnya,RU,2021-10-30 14:42:07,54.947,31.0934,50.25,79,47,10.85,scattered clouds,0,0
509,San Angelo,US,2021-10-30 14:42:07,31.4638,-100.437,58.28,76,1,4.61,clear sky,0,0
510,Port Hardy,CA,2021-10-30 14:36:22,50.6996,-127.4199,41.0,93,1,5.75,clear sky,0,0
511,Inuvik,CA,2021-10-30 14:42:08,68.3499,-133.7218,17.64,92,90,0.0,mist,0,0
512,Belle Fourche,US,2021-10-30 14:42:08,44.6714,-103.8522,50.11,63,87,16.37,overcast clouds,0,0
513,Manggar,ID,2021-10-30 14:42:08,-2.8833,108.2667,82.42,75,76,3.85,broken clouds,0,0
514,Matara,LK,2021-10-30 14:42:08,5.9485,80.5353,77.74,91,99,5.93,overcast clouds,0,0
515,Bay Roberts,CA,2021-10-30 14:42:08,47.5999,-53.2648,53.65,64,0,4.0,clear sky,0,0
516,Vagur,FO,2021-10-30 14:42:08,61.4732,-6.8119,45.9,90,100,16.22,overcast clouds,0,0
517,Videbaek,DK,2021-10-30 14:42:08,56.0876,8.6285,53.71,83,100,22.08,light rain,0,0
518,Ballina,AU,2021-10-30 14:42:09,-28.8667,153.5667,69.76,92,90,11.5,overcast clouds,0,0
519,Abu Dhabi,AE,2021-10-30 14:40:47,24.4667,54.3667,86.11,58,0,8.05,clear sky,0,0
520,Port Antonio,JM,2021-10-30 14:42:09,18.18,-76.4612,87.91,74,56,7.58,broken clouds,0,0
521,Sobolevo,RU,2021-10-30 14:37:10,54.4299,31.8996,47.68,81,49,9.33,scattered clouds,0,0
522,Gumia,IN,2021-10-30 14:42:09,23.7833,85.8167,72.07,65,62,5.55,broken clouds,0,0
523,Beisfjord,NO,2021-10-30 14:42:09,68.3751,17.5988,41.25,95,100,6.22,overcast clouds,0,0
524,Mahibadhoo,MV,2021-10-30 14:42:09,3.7833,72.9667,82.71,71,69,13.02,broken clouds,0,0
525,Hohhot,CN,2021-10-30 14:42:09,40.8106,111.6522,37.69,41,0,6.71,clear sky,0,0
526,Syracuse,IT,2021-10-30 14:42:09,37.0881,15.2792,71.65,77,43,15.75,scattered clouds,0,0
527,Payo,ID,2021-10-30 14:42:10,-3.7508,103.6372,74.41,96,80,2.26,heavy intensity rain,0,0
528,Donskoye,RU,2021-10-30 14:41:01,45.4552,41.9741,52.36,64,3,11.03,clear sky,0,0
529,Kidal,ML,2021-10-30 14:37:11,18.4411,1.4078,99.54,8,59,8.81,broken clouds,0,0
530,Khani,GE,2021-10-30 14:42:10,41.9563,42.9566,56.77,77,22,5.91,few clouds,0,0
531,Imeni Poliny Osipenko,RU,2021-10-30 14:42:10,52.4201,136.4853,25.54,85,34,6.87,scattered clouds,0,0
532,Soanierana Ivongo,MG,2021-10-30 14:42:10,-16.9167,49.5833,73.53,85,33,3.18,scattered clouds,0,0
533,Nova Olimpia,BR,2021-10-30 14:42:10,-14.7972,-57.2881,98.02,36,85,2.48,overcast clouds,0,0
534,Puerto Escondido,MX,2021-10-30 14:42:10,15.85,-97.0667,76.03,73,75,5.75,broken clouds,0,0
535,Port-Gentil,GA,2021-10-30 14:42:11,-0.7193,8.7815,84.16,79,40,17.27,moderate rain,0,0
536,Ostrovnoy,RU,2021-10-30 14:36:50,68.0531,39.5131,30.27,83,95,8.99,overcast clouds,0,0
537,Port Lincoln,AU,2021-10-30 14:42:11,-34.7333,135.8667,52.27,69,5,8.1,clear sky,0,0
538,Udachnyy,RU,2021-10-30 14:36:47,66.4167,112.4,18.1,89,100,16.67,overcast clouds,0,0
539,Merauke,ID,2021-10-30 14:42:11,-8.4667,140.3333,80.08,82,57,10.85,broken clouds,0,0
540,Vetapalem,IN,2021-10-30 14:42:11,15.7833,80.3167,80.1,85,100,7.67,overcast clouds,0,0
541,Comodoro Rivadavia,AR,2021-10-30 14:38:44,-45.8667,-67.5,49.86,62,40,18.41,scattered clouds,0,0
542,Rensvik,NO,2021-10-30 14:42:11,63.1,7.8167,55.06,66,0,5.75,clear sky,0,0
543,Codrington,AU,2021-10-30 14:36:48,-38.2667,141.9667,43.07,91,0,6.96,clear sky,0,0
544,Rosetta,EG,2021-10-30 14:42:11,31.4044,30.4164,76.82,64,4,9.13,clear sky,0,0
545,San Carlos,VE,2021-10-30 14:42:12,9.6612,-68.5827,75.2,94,100,1.68,overcast clouds,0,0
546,Kroya,ID,2021-10-30 14:42:12,-7.6331,109.2461,79.11,87,100,3.33,overcast clouds,0,0
547,Adamas,GR,2021-10-30 14:42:12,36.7333,24.4333,65.62,67,52,13.87,broken clouds,0,0
548,Moerai,PF,2021-10-30 14:42:12,-22.4333,-151.3333,71.53,60,14,15.9,few clouds,0,0
549,Baoding,CN,2021-10-30 14:42:12,38.8511,115.4903,55.99,63,2,4.18,light rain,0,0
550,Morgan City,US,2021-10-30 14:42:13,29.6994,-91.2068,59.0,66,0,8.99,clear sky,0,0
551,Bumba,CD,2021-10-30 14:42:13,2.1833,22.4667,77.27,84,99,1.39,overcast clouds,0,0
552,Bowen,AU,2021-10-30 14:42:13,-20.0167,148.2333,73.62,82,1,6.67,clear sky,0,0
553,Shache,CN,2021-10-30 14:42:13,38.4167,77.2406,53.8,26,1,5.46,clear sky,0,0
554,Mineral Wells,US,2021-10-30 14:42:13,32.8085,-98.1128,59.65,28,0,3.91,clear sky,0,0
555,Loreto,MX,2021-10-30 14:42:13,22.2667,-101.9667,61.18,46,0,1.23,clear sky,0,0
556,Grand-Lahou,CI,2021-10-30 14:42:13,5.1367,-5.0242,82.15,73,100,8.75,overcast clouds,0,0
557,Aquiraz,BR,2021-10-30 14:42:14,-3.9014,-38.3911,86.09,63,38,13.96,scattered clouds,0,0
558,Chifeng,CN,2021-10-30 14:42:14,42.2683,118.9636,40.06,81,100,14.83,overcast clouds,0,0
559,Yar-Sale,RU,2021-10-30 14:37:19,66.8333,70.8333,10.96,89,100,18.21,overcast clouds,0,0
560,Ladario,BR,2021-10-30 14:42:14,-19.0047,-57.6017,89.89,55,20,5.75,few clouds,0,0
561,Severo-Yeniseyskiy,RU,2021-10-30 14:42:14,60.3725,93.0408,16.81,85,100,13.15,overcast clouds,0,0
562,Nea Kallikratia,GR,2021-10-30 14:39:37,40.3167,23.0667,65.14,52,2,6.15,clear sky,0,0
563,Nanyang,CN,2021-10-30 14:41:01,32.9947,112.5328,64.11,62,95,1.16,overcast clouds,0,0
564,Barras,BR,2021-10-30 14:42:14,-4.2444,-42.2944,95.85,34,46,2.84,scattered clouds,0,0
565,Petropavlovsk-Kamchatskiy,RU,2021-10-30 14:36:31,53.0452,158.6483,25.39,86,0,4.47,clear sky,0,0
566,Urumqi,CN,2021-10-30 14:42:15,43.801,87.6005,47.35,53,0,2.24,clear sky,0,0
